1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
776.6460, 764.0474, 764.9225, 764.0174, 762.7173, 760.5446, 760.6147, 760.9697, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, -178, 14137
776.4059, 764.0249, 765.1575, 764.2000, 762.7798, 760.6746, 760.8547, 761.1221, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, -217, 14512
776.0184, 763.7023, 764.6699, 763.9474, 762.9224, 760.8021, 760.8921, 761.1021, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, -235, 14662
775.7510, 763.7224, 764.6125, 763.9800, 762.8574, 760.7697, 760.9372, 761.2672, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, -250, 14813
775.6084, 763.7324, 764.8550, 763.9949, 763.0999, 760.9971, 761.2197, 761.4473, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, -274, 15037
775.3059, 763.3349, 764.2024, 763.7073, 762.6498, 760.5671, 760.7546, 761.0722, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1445, 15187
775.0159, 762.9774, 763.9399, 763.4749, 762.4498, 760.3946, 760.5596, 760.9822, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1421, 15414
775.0383, 762.8098, 763.5599, 763.1799, 762.1123, 760.0596, 760.4171, 760.8571, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1388, 15712
775.1658, 763.0048, 763.5674, 763.0948, 762.1198, 760.0945, 760.2521, 760.7097, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1373, 15863
774.9084, 762.5549, 763.8174, 763.2748, 762.2348, 760.1346, 760.3547, 760.8721, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1340, 16164
774.9333, 762.5522, 763.8624, 763.1899, 762.2798, 760.2071, 760.2922, 760.8596, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1325, 16314
775.0733, 762.6298, 764.2599, 763.4724, 762.5948, 760.4496, 760.6071, 760.9797, 37.8400, 36.8800, 37.3600, 36.8800, 36.7200, 37.6800, 37.0400, 37.5200, 483, 1307, 16462
