1, 2, 3, 4, 5, 6, 7, 8, T1, T2, T3, T4, T5, T6, T7 ,T8, Player Y, Obstacle X, Time stamp 
769.7129, 764.8525, 763.7773, 763.4224, 762.2197, 760.7521, 761.5147, 760.2596, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 179, 275, 9923
769.7829, 764.6125, 763.6749, 763.3149, 762.2097, 760.7722, 761.5222, 760.2121, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 169, 260, 10073
769.8179, 764.4500, 763.5198, 763.3049, 762.0723, 760.5796, 761.3297, 760.0696, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 157, 242, 10225
769.8154, 764.2399, 763.5099, 763.2573, 762.0173, 760.4746, 761.2522, 759.9920, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 147, 227, 10373
769.8279, 764.2124, 763.3549, 763.2573, 761.9573, 760.4421, 761.1797, 759.9046, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 209, 10522
769.8279, 764.2124, 763.3499, 763.1999, 761.9597, 760.4546, 761.1797, 759.9221, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 194, 10676
770.0679, 764.3124, 763.3149, 762.9898, 761.9072, 760.5396, 761.2722, 759.9846, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 179, 10823
770.1504, 764.1675, 763.2173, 763.0549, 761.8423, 760.3445, 761.0921, 759.8220, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 161, 10973
770.2180, 764.1125, 763.1773, 763.0473, 761.7473, 760.2471, 761.0472, 759.8171, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 146, 11122
770.2354, 763.9875, 763.1148, 762.9998, 761.7272, 760.1846, 760.9472, 759.7746, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 128, 11276
770.1730, 763.9799, 763.1248, 763.0298, 761.7172, 760.2371, 760.9797, 759.7596, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 113, 11421
770.2329, 764.2275, 763.2398, 762.8973, 761.8222, 760.4421, 761.2021, 759.8571, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 98, 11575
770.3054, 764.2000, 763.3799, 763.0549, 761.8247, 760.4471, 761.2297, 759.9146, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 80, 11723
770.3630, 764.2349, 763.4573, 763.1823, 761.9297, 760.4021, 761.1797, 759.9471, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 65, 11872
770.3655, 764.1499, 763.6199, 763.2249, 762.0123, 760.4246, 761.2471, 759.9971, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 47, 12023
770.4604, 764.3299, 763.5825, 763.2999, 762.0322, 760.5071, 761.2722, 760.0471, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 23, 12248
770.4355, 764.4900, 764.1099, 763.3774, 762.2698, 760.8672, 761.6396, 760.3347, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, 8, 12399
770.5205, 764.4825, 763.9699, 763.3223, 762.1472, 760.6846, 761.5147, 760.1872, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -7, 12547
770.5955, 764.5225, 764.1874, 763.6599, 762.3698, 760.8821, 761.7122, 760.4371, 37.8400, 36.8800, 37.3600, 36.8800, 36.5600, 37.6800, 37.0400, 37.3600, 143, -25, 12699
